Version     :: 0.0.11.0
DateTime    :: 11/7/2023 01:41:36 AM
RegExType   :: Power :: Execute
RegExString :: \((?<time>\d*\:\d*\:\d*)\)\W*(?<source>.*?) (?<type>execute)s? [\Wa]?(?<ability>.*)[\.!]

Time     : Value_Type : Source                    : Target                    : Ability                   : Event_type   : Event_detail : Value 
01:44:28 : execute    : Typechi                   :                           : Northman's Fury           :              :              :       
01:44:28 : execute    : You                       :                           : Bruising Strike           :              :              :       
01:44:28 : execute    : Rokaw                     :                           : Spinning Block            :              :              :       
01:44:28 : execute    : You prepare to            :                           : Spinning Block            :              :              :       
01:44:28 : execute    : Sasss                     :                           : Aim for the Arm           :              :              :       
01:44:28 : execute    : Sauce                     :                           : Bruising Strike           :              :              :       
01:44:29 : execute    : You prepare to            :                           : Aim for the Arm           :              :              :       
01:44:29 : execute    : You                       :                           : Aim for the Arm           :              :              :       
01:44:29 : execute    : Typechi                   :                           : Shield Bash               :              :              :       
01:44:29 : execute    : Sasss                     :                           : Heavy Haft                :              :              :       
01:44:30 : execute    : Sauce                     :                           : Mark of Shame             :              :              :       
01:44:30 : execute    : Rokaw                     :                           : Chant of the Dwarves      :              :              :       
01:44:30 : execute    : Typechi                   :                           : Skinning Strike           :              :              :       
01:44:31 : execute    : Typechi                   :                           : Heavy Haft                :              :              :       
01:44:31 : execute    : Rokaw                     :                           : Kneeshot                  :              :              :       
01:44:31 : execute    : DRChuckIt                 :                           : Hand Biter                :              :              :       
01:44:31 : execute    : Typechi                   :                           : Sunder                    :              :              :       
01:44:31 : execute    : Rokaw                     :                           : Bruising Strike           :              :              :       
